590,423,1,제기동,Jegi-dong,LINE 1,125,신설동,Sinseol-dong,LINE 1,126
591,173,1,제물포,Jemulpo,LINE 1,158,도원,Dowon,LINE 1,159
592,400,1,종각,Jonggak,LINE 1,131,시청,City Hall,LINE 1,132
593,537,1,종로3가,Jongno 3(sam)-ga,LINE 3,329,을지로3가,Euljiro 3(sam)-ga,LINE 3,330
593,539,1,종로3가,Jongno 3(sam)-ga,LINE 5,534,을지로4가,Euljiro 4(sa)-ga,LINE 5,535
593,592,1,종로3가,Jongno 3(sam)-ga,LINE 1,130,종각,Jonggak,LINE 1,131
596,593,1,종로5가,Jongno 5(o)-ga,LINE 1,129,종로3가,Jongno 3(sam)-ga,LINE 1,130
597,308,1,종합운동장,Sports Complex,LINE 2,218,삼성,Samseong,LINE 2,219
597,313,1,종합운동장,Sports Complex,LINE 9,930,삼전,Samjeon,LINE 9,931
599,174,1,주안,Juan,LINE 1,156,도화,Dohwa,LINE 1,157
599,399,1,주안,Juan,Incheon Line2,I218,시민공원,Citizens Park,Incheon Line2,I219
601,599,1,주안국가산단,Juan National Industrial Complex,Incheon Line2,I217,주안,Juan,Incheon Line2,I218
602,585,2,주엽,Juyeop,LINE 3,310,정발산,Jeongbalsan,LINE 3,311
603,273,1,죽전,Jukjeon,Bundang Line,K233,보정,Bojeong,Bundang Line,K234
604,668,1,중계,Junggye,LINE 7,714,하계,Hagye,LINE 7,715
605,94,1,중곡,Junggok,LINE 7,724,군자,Gunja,LINE 7,725
606,377,1,중동,Jung-dong,LINE 1,149,송내,Songnae,LINE 1,150
607,319,1,중랑,Jungnang,Gyeongui-Jungang Line,K119,상봉,Sangbong,Gyeongui-Jungang Line,K120
607,319,1,중랑,Jungnang,Gyuongchun Line,P119,상봉,Sangbong,Gyuongchun Line,P120
609,56,1,중앙,Jungang,LINE 4,450,고잔,Gojan,LINE 4,451
611,319,1,중화,Junghwa,LINE 7,719,상봉,Sangbong,LINE 7,720
612,204,1,증미,Jeungmi,LINE 9,908,등촌,Deungchon,LINE 9,909
613,205,1,증산,Jeungsan,LINE 6,617,디지털미디어시티,Digital Media City,LINE 6,618
614,471,1,지석,Jiseok,Yongin Everline,Y112,어정,Eojeong,Yongin Everline,Y113
615,564,1,지식정보단지,BIT Zone,Incheon Line1,I135,인천대입구,Incheon Nat'l Univ.,Incheon Line1,I136
616,666,4,지제,Jije,LINE 1,P164,평택,Pyeongtaek,LINE 1,P165
617,90,2,지축,Jichuk,LINE 3,319,구파발,Gupabal,LINE 3,320
619,164,6,지행,Jihaeng,LINE 1,104,덕정,Deokjeong,LINE 1,105
620,200,4,직산,Jiksan,LINE 1,P167,두정,Dujeong,LINE 1,P168
621,381,4,진위,Jinwi,LINE 1,P161,송탄,Songtan,LINE 1,P162
622,139,1,창동,Chang-dong,LINE 1,116,녹천,Nokcheon,LINE 1,117
622,439,1,창동,Chang-dong,LINE 4,412,쌍문,Ssangmun,LINE 4,413
624,270,1,창신,Changsin,LINE 6,637,보문,Bomun,LINE 6,638
625,215,2,천마산,Cheonmasan,Gyuongchun Line,P129,마석,Maseok,Gyuongchun Line,P130
626,277,2,천안,Cheonan,LINE 1,P169,봉명,Bongmyeong,LINE 1,P170
627,501,1,천왕,Cheonwang,LINE 7,749,온수,Onsu,LINE 7,750
628,23,1,천호,Cheonho,LINE 5,547,강동,Gangdong,LINE 5,548
628,24,1,천호,Cheonho,LINE 8,811,강동구청,Gangdong-gu Office,LINE 8,812
630,74,1,철산,Cheolsan,LINE 7,747,광명사거리,Gwangmyeongsageori,LINE 7,748
631,661,8,청계산입구,Cheonggyesan,Shinbundang Line,D10,판교,Pangyo,Shinbundang Line,D11
632,404,1,청구,Cheonggu,LINE 5,537,신금호,Singeumho,LINE 5,538
632,411,1,청구,Cheonggu,LINE 6,634,신당,Sindang,LINE 6,635
634,20,1,청담,Cheongdam,LINE 7,729,강남구청,Gangnam-gu Office,LINE 7,730
635,488,10,청라국제도시,Cheongna Int’l City Station,Airport Railroad Line,A071,영종,Yeongjong,Airport Railroad Line,A072
636,590,1,청량리,Cheongnyangni,LINE 1,124,제기동,Jegi-dong,LINE 1,125
636,694,1,청량리,Cheongnyangni,Gyeongui-Jungang Line,K117,회기,Hoegi,Gyeongui-Jungang Line,K118
636,694,2,청량리,Cheongnyangni,Gyuongchun Line,P117,회기,Hoegi,Gyuongchun Line,P118
639,510,2,청량리,Cheongnyangni,Bundang Line,K209,왕십리,Wangsimni,Bundang Line,K210
640,489,1,청명,Cheongmyeong,Bundang Line,K239,영통,Yeongtong,Bundang Line,K240
641,326,5,청평,Cheongpyeong,Gyuongchun Line,P132,상천,Sangcheon,Gyuongchun Line,P133
642,303,3,초당,Chodang,Yongin Everline,Y115,삼가,Samga,Yongin Everline,Y116
643,60,5,초월,Chowol,Gyeonggang Line,K414,곤지암,Gonjiam,Gyeonggang Line,K415
644,447,2,초지,Choji,LINE 4,452,안산,Ansan,LINE 4,453
645,297,1,총신대입구,Chongshin Univ.,LINE 4,432,사당,Sadang,LINE 4,433
646,432,1,춘의,Chunui,LINE 7,753,신중동,Sinjung-dong,LINE 7,754
648,185,1,충무로,Chungmuro,LINE 3,331,동대입구,Dongguk Univ.,LINE 3,332
648,232,1,충무로,Chungmuro,LINE 4,423,명동,Myeong-dong,LINE 4,424
648,333,1,충정로,Chungjeongno,LINE 5,531,서대문,Seodaemun,LINE 5,532
648,400,1,충정로,Chungjeongno,LINE 2,243,시청,City Hall,LINE 2,201
652,658,1,캠퍼스타운,Campus Town,Incheon Line1,I133,테크노파크,Technopark,Incheon Line1,I134
653,454,2,탄현,Tanhyeon,Gyeongui-Jungang Line,K327,야당,Yadang,Gyeongui-Jungang Line,K328
655,230,1,태릉입구,Taereung,LINE 7,717,먹골,Meokgol,LINE 7,718
655,690,1,태릉입구,Taereung,LINE 6,645,화랑대,Hwarangdae,LINE 6,646
657,236,1,태평,Taepyeong,Bundang Line,K224,모란,Moran,Bundang Line,K225
658,615,1,테크노파크,Technopark,Incheon Line1,I134,지식정보단지,BIT Zone,Incheon Line1,I135
659,299,3,퇴계원,Toegyewon,Gyuongchun Line,P125,사릉,Sareung,Gyuongchun Line,P126
660,243,4,파주,Paju,Gyeongui-Jungang Line,K334,문산,Munsan,Gyeongui-Jungang Line,K335
661,549,2,판교,Pangyo,Gyeonggang Line,K410,이매,Imae,Gyeonggang Line,K411
661,588,3,판교,Pangyo,Shinbundang Line,D11,정자,Jeongja,Shinbundang Line,D12
663,522,6,팔당,Paldang,Gyeongui-Jungang Line,K128,운길산,Ungilsan,Gyeongui-Jungang Line,K129
664,625,4,평내호평,PyeongnaeHopyeong,Gyuongchun Line,P128,천마산,Cheonmasan,Gyuongchun Line,P129
665,265,1,평촌,Pyeongchon,LINE 4,441,범계,Beomgye,LINE 4,442
666,367,10,평택,Pyeongtaek,LINE 1,P165,성환,Seonghwan,LINE 1,P166
667,569,2,풍산,Pungsan,Gyeongui-Jungang Line,K325,일산,Ilsan,Gyeongui-Jungang Line,K326
668,65,1,하계,Hagye,LINE 7,715,공릉,Gongneung,LINE 7,716
669,140,1,학동,Hak-dong,LINE 7,731,논현,Nonhyeon,LINE 7,732
670,158,1,학여울,Hangnyeoul,LINE 3,346,대청,Daecheong,LINE 3,347
671,264,1,한강진,Hangangjin,LINE 6,631,버티고개,Beotigogae,LINE 6,632
672,501,2,한남,Hannam,Gyeongui-Jungang Line,K113,옥수,Oksu,Gyeongui-Jungang Line,K114
673,609,2,한대앞,Hanyang Univ. at Ansan,LINE 4,449,중앙,Jungang,LINE 4,450
674,682,1,한성대입구,Hansung Univ.,LINE 4,419,혜화,Hyehwa,LINE 4,420
675,506,1,한성백제,Hanseong Baekje,LINE 9,935,올림픽공원,Olympic Park,LINE 9,936
676,208,1,한양대,Hanyang Univ.,LINE 2,209,뚝섬,Ttukseom,LINE 2,210
677,165,1,한티,Hanti,Bundang Line,k216,도곡,Dogok,Bundang Line,K217
678,322,1,합정,Hapjeong,LINE 6,622,상수,Sangsu,LINE 6,623
678,684,1,합정,Hapjeong,LINE 2,238,홍대입구,Hongik Univ.,LINE 2,239
680,510,1,행당,Haengdang,LINE 5,539,왕십리,Wangsimni,LINE 5,540
681,141,2,행신,Haengsin,Gyeongui-Jungang Line,K320,능곡,Neunggok,Gyeongui-Jungang Line,K321
682,180,2,혜화,Hyehwa,LINE 4,420,동대문,Dongdaemun,LINE 4,421
683,123,1,호구포,Hogupo,Suin Line,K255,남동인더스파크,Namdong Induspark,Suin Line,K256
684,11,2,홍대입구,Hongik Univ.,Gyeongui-Jungang Line,K314,가좌,Gajwa,Gyeongui-Jungang Line,K315
684,205,3,홍대입구,Hongik Univ.,Airport Railroad Line,A03,디지털미디어시티,Digital Media City,Airport Railroad Line,A04
684,434,1,홍대입구,Hongik Univ.,LINE 2,239,신촌,Sinchon,LINE 2,240
687,241,1,홍제,Hongje,LINE 3,324,무악재,Muakjae,LINE 3,325
688,311,1,화계,Hwagye,Ui Lrt Line,945,삼양,Samyang,Ui Lrt Line,946
689,117,1,화곡,Hwagok,LINE 5,517,까치산,Kkachisan,LINE 5,518
690,280,1,화랑대,Hwarangdae,LINE 6,646,봉화산,Bonghwasan,LINE 6,647
691,390,2,화서,Hwaseo,LINE 1,P154,수원,Suwon,LINE 1,P155
692,25,3,화전,Hwajeon,Gyeongui-Jungang Line,K318,강매,Gangmae,Gyeongui-Jungang Line,K319
693,527,3,화정,Hwajeong,LINE 3,315,원당,Wondang,LINE 3,316
694,607,2,회기,Hoegi,Gyeongui-Jungang Line,K118,중랑,Jungnang,Gyeongui-Jungang Line,K119
694,607,2,회기,Hoegi,Gyuongchun Line,P118,중랑,Jungnang,Gyuongchun Line,P119
694,636,1,회기,Hoegi,LINE 1,123,청량리,Cheongnyangni,LINE 1,124
697,225,1,회룡,Hoeryong,LINE 1,111,망월사,Mangwolsa,LINE 1,112
697,266,1,회룡,Hoeryong,Uijeongbu Lrt Line,U111,범골,Beomgol,Uijeongbu Lrt Line,U112
699,339,1,회현,Hoehyeon,LINE 4,425,서울역,Seoul Station,LINE 4,426
700,59,1,효자,hyoja,Uijeongbu Lrt Line,U121,곤제,gonjae,Uijeongbu Lrt Line,U122
701,61,1,효창공원앞,Hyochang Park,Gyeongui-Jungang Line,K311,공덕,Gongdeok,Gyeongui-Jungang Line,K312
701,304,1,효창공원앞,Hyochang park,LINE 6,627,삼각지,Samgakji,LINE 6,628
701,519,2,효창공원앞,Hyochang Park,Gyeongui-Jungang Line,K311,용산,Yongsan,Gyeongui-Jungang Line,K110
703,196,1,흑석,Heukseok,LINE 9,919,동작,Dongjak,LINE 9,920
704,547,1,흥선,Heungseon,Uijeongbu Lrt Line,U115,의정부중앙,Uijeongbu Jung-ang,Uijeongbu Lrt Line,U117
